Cust. #,State,Male ,Female,1st egg,Eggs,Fledge,Year
83533,TX,,,4/9/06,5,5,2006
83533,TX,,,4/18/06,4,3,2006
83533,TX,,,5/12/06,5,5,2006
83533,TX,,,4/18/06,5,5,2006
83533,TX,,,5/1/06,5,5,2006
83533,TX,,,5/18/06,3,3,2006
83533,TX,,,4/13/06,6,1,2006
83533,TX,,,4-16/4-19,4,4,2006
83533,TX,,,4-16/4-18,5,2,2006
83533,TX,,,4/6/06,5,3,2006
83533,TX,,,4-23/4-27,4,3,2006
83533,TX,,,4/7/06,5,5,2006
83533,TX,,,4/12/06,6,5,2006
83533,TX,,,5-7/5-10,5,5,2006
83533,TX,,,4-16/4-17,6,0,2006
83533,TX,,,4/28/06,6,4,2006
83533,TX,,,5-26/6-3,3,0,2006
83533,TX,,,4-16/4-18,5,5,2006
83533,TX,,,4-16/4-18,5,3,2006
117150,TX,ASY,ASY,5/20/06,5,5,2006
117150,TX,SY,SY,5/25/06,4,4,2006
117150,TX,ASY,SY,5/20/06,5,5,2006
117150,TX,ASY,ASY,5/13/06,5,5,2006
117150,TX,SY,SY,5/10/06,4,4,2006
117150,TX,ASY,SY,5/13/06,5,5,2006
117150,TX,ASY,ASY,5/28/06,5,5,2006
117150,TX,SY,SY,5/31/06,5,5,2006
117150,TX,ASY,ASY,5/12/06,4,4,2006
81043,TX,,,4/18/06,5,3,2006
81043,TX,,,5/4/06,3,2,2006
81043,TX,,,4/18/06,5,4,2006
81043,TX,,,4/20/06,5,5,2006
81043,TX,,,4/19/06,5,4,2006
81043,TX,,,4/21/06,4,4,2006
81043,TX,,,4/19/06,5,5,2006
94492,TX,ASY,ASY,4/18/06,5,4,2006
94492,TX,ASY,ASY,4/11/06,6,4,2006
94492,TX,ASY,ASY,4/16/06,6,4,2006
94492,TX,ASY,ASY,4/24/06,6,6,2006
94492,TX,ASY,ASY,4/17/06,5,4,2006
94492,TX,ASY,ASY,4/17/06,8,4,2006
94492,TX,ASY,ASY,4/19/06,7,2,2006
94492,TX,ASY,ASY,4/18/06,7,6,2006
94492,TX,ASY,ASY,5/1/06,4,3,2006
122976,TX,ASY,ASY,4/12/06,6,3,2006
122976,TX,ASY,ASY,4/16/06,6,4,2006
122976,TX,ASY,ASY,4/17/06,6,4,2006
122976,TX,ASY,ASY,4/16/06,7,3,2006
122976,TX,ASY,ASY,5/14/06,6,4,2006
122976,TX,ASY,ASY,4/13/06,7,5,2006
122976,TX,ASY,ASY,4/21/06,4,4,2006
122976,TX,ASY,ASY,4/23/06,5,4,2006
122976,TX,SY,ASY,4/22/06,9,0,2006
122976,TX,ASY,SY,4/18/06,4,4,2006
122976,TX,ASY,ASY,4/21/06,5,4,2006
102782,TX,ASY,ASY,4/11/06,6,0,2006
102782,TX,ASY,ASY,5/23/06,4,4,2006
102782,TX,ASY,ASY,4/19/06,5,4,2006
102782,TX,ASY,ASY,4/18/06,5,4,2006
102782,TX,ASY,ASY,4/16/06,5,5,2006
102782,TX,ASY,ASY,4/17/06,4,3,2006
102782,TX,ASY,ASY,4/14/06,5,3,2006
102782,TX,SY,SY,5/2/06,4,0,2006
102782,TX,ASY,ASY,4/14/06,6,4,2006
102782,TX,ASY,ASY,4/16/06,6,5,2006
102782,TX,ASY,ASY,4/18/06,6,4,2006
102782,TX,SY,SY,5/25/06,2,1,2006
102782,TX,ASY,ASY,4/16/06,5,4,2006
102782,TX,SY,SY,5/10/06,6,3,2006
102782,TX,ASY,ASY,4/17/06,5,3,2006
102782,TX,SY,SY,5/9/06,5,1,2006
102782,TX,ASY,ASY,4/19/06,4,4,2006
102782,TX,SY,SY,5/28/06,4,4,2006
81452,TX,ASY,ASY,4/17/06,5,5,2006
81452,TX,ASY,ASY,5/4/06,6,5,2006
81452,TX,SY,SY,5/8/06,4,4,2006
81452,TX,SY,SY,5/15/06,4,3,2006
143239,TX,ASY,ASY,4/25/06,5,4,2006
113847,TX,SY,ASY,4/25/06,5,4,2006
113847,TX,ASY,,4/27/06,5,4,2006
113847,TX,SY,,4/27/06,5,2,2006
113847,TX,SY,,5/11/06,4,0,2006
113847,TX,ASY,,5/4/06,5,3,2006
136453,TX,ASY,ASY,4/22/06,5,3,2006
136453,TX,ASY,ASY,4/26/06,7,7,2006
136453,TX,ASY,ASY,4/23/06,5,5,2006
136453,TX,ASY,ASY,4/22/06,5,5,2006
136453,TX,ASY,ASY,4/25/06,5,4,2006
136453,TX,ASY,ASY,4/28/06,6,5,2006
136453,TX,ASY,ASY,4/16/06,5,4,2006
136453,TX,ASY,ASY,4/19/06,5,4,2006
136453,TX,ASY,ASY,4/24/06,4,4,2006
136453,TX,SY,SY,5/2/06,6,3,2006
136453,TX,ASY,ASY,4/28/06,6,5,2006
136453,TX,ASY,ASY,4/19/06,10,5,2006
136453,TX,ASY,ASY,5/22/06,6,3,2006
136453,TX,ASY,ASY,4/7/06,6,6,2006
136453,TX,ASY,ASY,4/19/06,6,6,2006
136453,TX,ASY,ASY,4/19/06,6,4,2006
136453,TX,ASY,ASY,4/21/06,6,4,2006
136453,TX,ASY,ASY,4/25/06,7,7,2006
136453,TX,ASY,ASY,4/23/06,5,4,2006
136453,TX,ASY,ASY,4/19/06,6,6,2006
136453,TX,ASY,ASY,4/15/06,6,5,2006
136453,TX,ASY,ASY,4/15/06,6,3,2006
136453,TX,ASY,ASY,4/23/06,6,3,2006
136453,TX,ASY,ASY,4/26/06,5,0,2006
136453,TX,SY,SY,5/4/06,5,3,2006
146489,TX,ASY,ASY,4/27/06,9,4,2006
146489,TX,ASY,ASY,4/17/06,6,5,2006
146489,TX,ASY,ASY,4/20/06,5,4,2006
146489,TX,ASY,ASY,4/21/06,5,4,2006
146489,TX,ASY,ASY,4/18/06,4,4,2006
146489,TX,ASY,ASY,4/18/06,5,5,2006
146489,TX,ASY,ASY,4/17/06,6,3,2006
146489,TX,SY,SY,5/17/06,6,3,2006
146489,TX,,,4/22/06,5,1,2006
146489,TX,SY,SY,5/12/06,5,3,2006
146489,TX,SY,SY,5/3/06,4,1,2006
146489,TX,,,4/20/06,4,3,2006
146489,TX,,,5/8/06,4,2,2006
146489,TX,,,4/24/06,3,2,2006
140946,TX,ASY,ASY,4/11/06,6,5,2006
140946,TX,ASY,ASY,4/15/06,6,5,2006
140946,TX,ASY,,4/28/06,5,3,2006
140946,TX,ASY,ASY,4/18/06,6,4,2006
140946,TX,ASY,ASY,4/7/06,5,4,2006
140946,TX,SY,SY,6/3/06,3,3,2006
140946,TX,ASY,ASY,4/19/06,5,2,2006
140946,TX,ASY,ASY,4/19/06,6,2,2006
140946,TX,ASY,ASY,4/12/06,6,4,2006
140946,TX,ASY,ASY,4/15/06,5,4,2006
140946,TX,SY,SY,5/11/06,6,5,2006
140946,TX,ASY,ASY,4/7/06,6,3,2006
140946,TX,ASY,ASY,4/9/06,6,4,2006
140946,TX,ASY,ASY,4/12/06,4,4,2006
140946,TX,ASY,ASY,4/20/06,6,3,2006
93229,TX,,,4/15/06,5,5,2006
93229,TX,,,5-20/5-23,1,0,2006
93229,TX,,,5-4/5-7,5,0,2006
93229,TX,,,5-24/5-27,5,0,2006
93229,TX,,,4/15/06,6,4,2006
93229,TX,,,5/13/06,4,3,2006
93229,TX,,,4/18/06,9,0,2006
93229,TX,,,6/7/06,7,0,2006
93229,TX,,,4/20/06,6,2,2006
93229,TX,,,4/6/06,5,0,2006
93229,TX,,,5/26/06,5,0,2006
93229,TX,,,4/13/06,9,4,2006
93229,TX,,,5/12/06,5,0,2006
93229,TX,,,4/13/06,9,7,2006
93229,TX,,,4/27/06,2,0,2006
93229,TX,,,6/17/06,5,0,2006
93229,TX,,,4/20/06,5,0,2006
93229,TX,,,4/17/06,6,6,2006
93229,TX,,,4/12/06,7,7,2006
93229,TX,,,6/10/06,4,0,2006
93229,TX,,,4/11/06,6,6,2006
93229,TX,,,4/8/06,6,6,2006
93229,TX,,,4/8/06,6,6,2006
93229,TX,,,4/9/06,6,6,2006
93229,TX,,,5/8/06,5,2,2006
93229,TX,,,4/25/06,4,0,2006
93229,TX,,,5/15/06,4,0,2006
93229,TX,,,5/31/06,4,2,2006
93229,TX,,,5/14/06,4,2,2006
93229,TX,,,6/15/06,6,0,2006
93229,TX,,,5/20/06,4,0,2006
93229,TX,,,4/18/06,5,3,2006
93229,TX,,,4/30/06,5,0,2006
93229,TX,,,5/7/06,3,0,2006
93229,TX,,,4/20/06,5,3,2006
93229,TX,,,5/13/06,5,3,2006
111203,TX,,,5/14/06,4,1,2006
111203,TX,,,4/24/06,6,2,2006
111203,TX,ASY,ASY,4/26/06,5,2,2006
111203,TX,ASY,ASY,4/14/06,5,4,2006
111203,TX,ASY,ASY,4/18/06,4,2,2006
111203,TX,ASY,SY,5/13/06,5,5,2006
111203,TX,,,4/18/06,4,2,2006
111203,TX,ASY,SY,4/17/06,6,4,2006
111203,TX,,,4/19/06,4,0,2006
111203,TX,,,5-26/5-29,4,0,2006
111203,TX,ASY,,4/22/06,6,3,2006
111203,TX,ASY,ASY,4/21/06,5,5,2006
111203,TX,ASY,,4/17/06,6,6,2006
111203,TX,,SY,5/11/06,4,3,2006
111203,TX,ASY,,4/17/06,5,4,2006
111203,TX,ASY,SY,4/14/06,6,3,2006
111203,TX,ASY,ASY,4/14/06,5,4,2006
111203,TX,ASY,SY,4/24/06,5,5,2006
111203,TX,,,4/23/06,5,4,2006
111203,TX,ASY,ASY,4/5/06,6,4,2006
111203,TX,ASY,ASY,4/15/06,6,4,2006
111203,TX,ASY,SY,4/11/06,7,0,2006
111203,TX,ASY,SY,5/13/06,7,1,2006
111203,TX,ASY,ASY,4/21/06,6,5,2006
111203,TX,,ASY,4/21/06,6,0,2006
111203,TX,,ASY,5/13/06,5,5,2006
111203,TX,ASY,ASY,4/14/06,6,4,2006
111203,TX,,,5/1/06,6,4,2006
111203,TX,,,4/24/06,6,5,2006
111203,TX,,,4/21/06,7,6,2006
111203,TX,SY,SY,5/14/06,4,3,2006
111203,TX,ASY,SY,5/17/06,5,3,2006
111203,TX,,,4/19/06,6,3,2006
111203,TX,,,4/24/06,4,3,2006
111203,TX,,ASY,4/23/06,5,4,2006
111203,TX,ASY,ASY,4/16/06,5,3,2006
111203,TX,ASY,ASY,4/17/06,6,4,2006
111203,TX,ASY,ASY,4/22/06,6,4,2006
111203,TX,ASY,ASY,4/11/06,5,3,2006
148092,TX,ASY,SY,5/8/06,4,4,2006
148092,TX,,SY,4/19/06,6,2,2006
148092,TX,,,5/17/06,5,0,2006
148092,TX,,,6/13/06,3,3,2006
148092,TX,ASY,SY,4-24/4-27,3,2,2006
148092,TX,ASY,,4-24/4-29,1,0,2006
106106,TX,,,4/19/06,5,4,2006
106106,TX,,,4/16/06,5,5,2006
106106,TX,,,4/17/06,6,5,2006
106106,TX,,,4/18/06,5,5,2006
106106,TX,,,4/18/06,5,5,2006
106106,TX,,,4/18/06,6,6,2006
128038,TX,ASY,ASY,4/26/06,5,4,2006
128038,TX,ASY,ASY,4/20/06,7,2,2006
128038,TX,ASY,ASY,4/26/06,5,3,2006
128038,TX,ASY,ASY,4/25/06,5,1,2006
128038,TX,ASY,ASY,4/26/06,6,4,2006
128038,TX,ASY,ASY,4/25/06,5,1,2006
128038,TX,ASY,ASY,4/24/06,6,5,2006
128038,TX,ASY,ASY,4/27/06,5,4,2006
128038,TX,SY,SY,5/1/06,6,4,2006
128038,TX,ASY,ASY,4/24/06,6,4,2006
128038,TX,ASY,ASY,4/27/06,4,1,2006
128038,TX,ASY,ASY,4/22/06,6,4,2006
128038,TX,ASY,ASY,4/22/06,6,1,2006
128038,TX,ASY,ASY,4/25/06,5,5,2006
128038,TX,ASY,SY,4/26/06,5,3,2006
128038,TX,SY,SY,4/27/06,4,1,2006
128038,TX,SY,SY,5/11/06,6,6,2006
136780,TX,,,4/28/06,7,1,2006
136780,TX,,,4/30/06,6,6,2006
136780,TX,,,5/7/06,5,4,2006
136780,TX,,,5/4/06,6,5,2006
136780,TX,,,5/9/06,5,5,2006
136780,TX,,,4/28/06,6,2,2006
136780,TX,,,5-2/5-3,6,6,2006
133263,TX,,,4/19/06,6,4,2006
133263,TX,,,4/21/06,6,3,2006
133263,TX,,,4/19/06,5,3,2006
133263,TX,,,4/14/06,8,3,2006
133263,TX,,,4-16/4-19,4,4,2006
133263,TX,,,4/13/06,9,4,2006
133263,TX,,,4-16/4-18,5,5,2006
133263,TX,,,4/11/06,6,6,2006
133263,TX,,,4/26/06,9,0,2006
133263,TX,,,4/18/06,5,4,2006
133263,TX,,,4/21/06,5,4,2006
133263,TX,,,4/20/06,5,5,2006
133263,TX,,,5-23/5-25,6,0,2006
133263,TX,,,5-16/5-18,5,5,2006
133263,TX,,,5/20/06,4,1,2006
133263,TX,,,4-23/4-26,5,4,2006
133263,TX,,,4/19/06,4,0,2006
133263,TX,,,5/11/06,5,4,2006
133263,TX,,,4-16/4-18,5,3,2006
133263,TX,,,4-16/4-19,4,4,2006
133263,TX,,,4-23-4-27,5,5,2006
133263,TX,,,4-16/4-17,6,4,2006
133263,TX,,,4/18/06,7,5,2006
133263,TX,,,4-16/4-22,1,0,2006
133263,TX,,,4/19/06,5,5,2006
133263,TX,,,4/16/06,7,5,2006
121265,TX,ASY,ASY,4/15/06,5,3,2006
121265,TX,ASY,SY,4/18/06,3,0,2006
121265,TX,ASY,SY,4/16/06,3,0,2006
121265,TX,ASY,ASY,4/19/06,5,3,2006
121265,TX,SY,SY,4/25/06,3,2,2006
121265,TX,ASY,ASY,4/19/06,6,3,2006
121265,TX,ASY,ASY,5/5/06,4,4,2006
121265,TX,ASY,ASY,4/24/06,6,4,2006
121265,TX,ASY,ASY,4/17/06,5,5,2006
105966,TX,ASY,ASY,5/9/06,5,5,2006
105966,TX,ASY,ASY,5/10/06,4,1,2006
105966,TX,ASY,ASY,5/9/06,5,4,2006
105966,TX,ASY,ASY,4/30/06,5,4,2006
105966,TX,ASY,ASY,4/24/06,6,4,2006
105966,TX,ASY,ASY,4/30/06,5,2,2006
105966,TX,ASY,ASY,4/30/06,6,5,2006
105966,TX,SY,SY,6/3/06,5,5,2006
105966,TX,SY,SY,5/12/06,4,4,2006
87354,TX,ASY,SY,5/14/06,5,4,2006
87354,TX,ASY,ASY,4/27/06,5,5,2006
87354,TX,SY,SY,5/28/06,4,4,2006
87354,TX,ASY,ASY,4/27/06,5,5,2006
87354,TX,SY,SY,5/28/06,4,3,2006
87354,TX,SY,SY,5/20/06,4,4,2006
87354,TX,ASY,SY,5/3/06,5,4,2006
87354,TX,ASY,,5/12/06,4,4,2006
87354,TX,ASY,SY,5/13/06,3,3,2006
87354,TX,SY,SY,6/2/06,4,1,2006
87354,TX,SY,SY,5/24/06,4,3,2006
93346,TX,,,4/20/06,6,3,2006
93346,TX,,,5/4/06,5,0,2006
93346,TX,,,4/27/06,5,0,2006
93346,TX,,,4/18/06,5,5,2006
93346,TX,,,4/12/06,6,6,2006
93346,TX,,,4/16/06,5,5,2006
93346,TX,,,4/13/06,6,6,2006
93346,TX,,,4/11/06,7,6,2006
93346,TX,,,4/9/06,6,,2006
93346,TX,,,4/20/06,5,5,2006
93346,TX,,,4/27/06,4,2,2006
93346,TX,,,4/18/06,5,5,2006
93346,TX,,,4/20/06,4,4,2006
93346,TX,,,5/28/06,4,4,2006
93346,TX,,,4/16/06,5,5,2006
93346,TX,,,4/27/06,6,3,2006
93346,TX,,,4/21/06,4,3,2006
93346,TX,,,4/13/06,5,4,2006
93346,TX,,,4/18/06,6,6,2006
93346,TX,,,4/19/06,5,5,2006
93346,TX,,,4/20/06,7,5,2006
93346,TX,,,4/27/06,6,6,2006
152962,TX,SY,SY,5/9/07,6,6,2007
152962,TX,ASY,,5/2/07,5,1,2007
152962,TX,ASY,,4/28/07,6,5,2007
152962,TX,ASY,ASY,5/7/07,6,6,2007
152962,TX,ASY,,5/2/07,7,5,2007
152962,TX,SY,SY,5/13/07,6,6,2007
152962,TX,ASY,ASY,5/2/07,6,4,2007
152962,TX,SY,SY,5/5/07,6,0,2007
152962,TX,ASY,,5/3/07,5,5,2007
152962,TX,ASY,ASY,5/5/07,4,3,2007
148740,TX,,,5/7/07,5,0,2007
148740,TX,ASY,ASY,5/3/07,7,6,2007
148740,TX,ASY,SY,5/16/07,6,6,2007
148740,TX,ASY,ASY,4/25/07,6,5,2007
148740,TX,ASY,SY,4/27/07,5,4,2007
148740,TX,ASY,,5/1/07,5,5,2007
148740,TX,ASY,SY,4/27/07,5,4,2007
148740,TX,,,4/30/07,6,5,2007
148401,TX,SY,SY,5/7-5/9,5,0,2007
148401,TX,,,5/7-5/10,4,2,2007
148401,TX,SY,SY,5/7-5/10,4,3,2007
148401,TX,ASY,ASY,4/29/07,4,0,2007
148401,TX,ASY,,5/14-5/17,4,2,2007
148401,TX,,,5/19/07,5,2,2007
148401,TX,SY,SY,4/29/07,5,4,2007
148401,TX,SY,SY,5/16/07,1,0,2007
148401,TX,SY,SY,5/7-5/10,4,4,2007
148401,TX,SY,SY,5/7-5/10,4,4,2007
148401,TX,ASY,ASY,5/4/07,6,6,2007
148401,TX,ASY,ASY,4/27/07,5,5,2007
148401,TX,ASY,ASY,4/28/07,5,5,2007
144560,TX,ASY,SY,5/1/07,6,6,2007
144560,TX,SY,SY,5/7/07,6,6,2007
144560,TX,ASY,ASY,5/6/07,6,5,2007
144560,TX,ASY,SY,4/29/07,7,7,2007
144560,TX,SY,SY,5/4/07,5,4,2007
144560,TX,SY,SY,6/5-6/7,4,4,2007
144560,TX,SY,ASY,5/11/07,5,5,2007
144560,TX,ASY,ASY,4/27/07,7,7,2007
144560,TX,SY,SY,5/11/07,6,6,2007
144560,TX,ASY,SY,6/2/07,5,5,2007
144560,TX,,,5/7-5/11,1,0,2007
144560,TX,SY,SY,6/11/07,8,0,2007
88535,TX,,,5/6/07,6,0,2007
88535,TX,,,5/7/07,5,4,2007
88535,TX,,,4/27/07,6,0,2007
88535,TX,,,5/17/07,4,0,2007
88535,TX,,,4/29/07,6,0,2007
88535,TX,,,4/28/07,5,3,2007
88535,TX,,,4/20/07,4,4,2007
88535,TX,,,5/3/07,6,6,2007
88535,TX,,,4/29/07,6,0,2007
88535,TX,,,5/4/07,5,2,2007
88535,TX,,,4/20/07,6,5,2007
88535,TX,,,4/20/07,7,7,2007
88535,TX,,,4/28/07,6,6,2007
88535,TX,,,4/22/07,6,6,2007
88535,TX,,,6/8/07,5,3,2007
88535,TX,,,4/27/07,6,6,2007
88535,TX,,,5/8/07,5,5,2007
88535,TX,,,5/2/07,6,5,2007
93229,TX,,,5/14/07,4,0,2007
93229,TX,,,5/13/07,5,0,2007
93229,TX,,,5/8/07,7,5,2007
93229,TX,,,4/26/07,10,0,2007
93229,TX,,,4/26/07,6,6,2007
93229,TX,,,5/15/07,7,0,2007
93229,TX,,,4/27-4/28,6,6,2007
93230,TX,,,,6,0,2007
93229,TX,,,5/19/07,5,0,2007
93229,TX,,,4/20-4/22,5,5,2007
93229,TX,,,4/24/07,7,0,2007
93229,TX,,,5/30/07,4,4,2007
93229,TX,,,5/22/07,3,0,2007
93229,TX,,,5/23/07,3,3,2007
93229,TX,,,4/30/07,9,6,2007
93229,TX,,,4/21/07,6,0,2007
93229,TX,,,5/3/07,3,2,2007
93229,TX,,,4/22/07,6,0,2007
93229,TX,,,4/26/07,5,2,2007
93229,TX,,,5/1/07,3,0,2007
93229,TX,,,4/25/07,5,3,2007
93229,TX,,,5/3/07,5,0,2007
93229,TX,,,5/21/07,4,0,2007
93229,TX,,,5/9/07,3,0,2007
100801,TX,SY,SY,4/14/07,5,5,2007
100801,TX,ASY,ASY,4/3-4/7,3,3,2007
100801,TX,ASY,ASY,4/6/07,4,1,2007
100801,TX,ASY,SY,5/1/07,7,5,2007
100801,TX,ASY,ASY,5/1/07,6,6,2007
100801,TX,ASY,ASY,4/29/07,5,4,2007
100801,TX,ASY,SY,5/2/07,5,3,2007
100801,TX,ASY,SY,5/2/07,5,2,2007
100801,TX,SY,SY,5/9/07,5,5,2007
100801,TX,ASY,SY,5/9/07,4,4,2007
100801,TX,ASY,SY,5/4/07,4,2,2007
100801,TX,ASY,SY,5/5/07,3,0,2007
100801,TX,SY,ASY,5/5/07,5,4,2007
100801,TX,ASY,ASY,5/8/07,5,5,2007
100801,TX,ASY,ASY,4/6/07,4,3,2007
100801,TX,ASY,SY,5/1/07,5,5,2007
100801,TX,ASY,ASY,5/16/07,5,4,2007
100801,TX,ASY,ASY,5/12/07,1,0,2007
100801,TX,ASY,SY,4/26/07,4,3,2007
100801,TX,ASY,ASY,5/3/07,5,5,2007
100801,TX,SY,SY,5/20/07,5,4,2007
144290,TX,,,5/4/07,6,5,2007
144290,TX,,,5/2/07,5,4,2007
144290,TX,,,5/6/07,6,4,2007
144290,TX,,,5/13/07,5,4,2007
144290,TX,,,4/30/07,5,5,2007
144290,TX,,,5/1/07,4,4,2007
144290,TX,,,4/29/07,6,6,2007
144290,TX,,,4/26/07,5,4,2007
144290,TX,,,5/2/07,5,3,2007
144290,TX,,,5/4/07,5,4,2007
144290,TX,,,4/28/07,5,4,2007
144290,TX,,,5/5/07,5,4,2007
144290,TX,,,5/2/07,5,5,2007
101993,TX,ASY,ASY,5/10/07,6,6,2007
101993,TX,ASY,ASY,5/5-5/8,6,6,2007
101993,TX,SY,SY,5/14/07,5,5,2007
101993,TX,ASY,ASY,5/5/07,5,5,2007
101993,TX,ASY,ASY,5/12/07,4,4,2007
101993,TX,ASY,ASY,5/12/07,5,5,2007
101993,TX,ASY,ASY,5/5/07,6,5,2007
101993,TX,SY,SY,5/17/07,5,0,2007
101993,TX,SY,SY,5/5-5/6,4,4,2007
101993,TX,ASY,ASY,5/7/07,7,7,2007
101993,TX,SY,SY,5/17/07,6,0,2007
101993,TX,ASY,ASY,5/8/07,6,6,2007
101993,TX,SY,SY,5/14/07,5,2,2007
101993,TX,SY,SY,5/8/07,6,6,2007
101993,TX,ASY,ASY,5/4/07,5,5,2007
101993,TX,SY,SY,5/12/07,6,4,2007
101993,TX,SY,SY,5/13/07,5,4,2007
101993,TX,ASY,ASY,5/6/07,6,5,2007
101993,TX,ASY,ASY,5/14/07,6,6,2007
101993,TX,SY,SY,5/22/07,5,5,2007
101993,TX,ASY,SY,5/17/07,5,2,2007
101993,TX,ASY,ASY,5/6/07,5,5,2007
101993,TX,SY,SY,5/10/07,6,6,2007
101993,TX,ASY,ASY,5/8/07,6,5,2007
101993,TX,SY,SY,5/6/07,5,4,2007
101993,TX,ASY,ASY,5/10/07,6,6,2007
101993,TX,SY,SY,5/18/07,5,4,2007
101993,TX,ASY,ASY,5/9/07,6,6,2007
101993,TX,ASY,ASY,5/6/07,5,5,2007
101993,TX,ASY,ASY,5/8/07,7,7,2007
101993,TX,SY,SY,5/21/07,4,2,2007
101993,TX,ASY,ASY,5/5/07,5,4,2007
101993,TX,SY,SY,5/13/07,4,3,2007
101993,TX,ASY,ASY,5/10/07,7,7,2007
81043,TX,,,4/25/07,6,5,2007
81043,TX,,,4/28/07,5,5,2007
81043,TX,,,5/17/07,4,3,2007
81043,TX,,,4/24/07,6,5,2007
81043,TX,,,4/22-4/24,5,5,2007
81043,TX,,,4/24/07,5,5,2007
81043,TX,,,4/20/07,4,4,2007
81043,TX,,,4/17/07,6,5,2007
81043,TX,,,4/27/07,5,4,2007
81043,TX,,,4/29-5/1,5,5,2007
81043,TX,,,5/13-5/15,5,5,2007
81043,TX,,,4/18/07,5,3,2007
147081,TX,SY,SY,5/17/07,5,5,2007
147081,TX,ASY,ASY,4/28/07,7,7,2007
147081,TX,ASY,ASY,5/2/07,6,5,2007
147081,TX,SY,SY,5/17/07,5,5,2007
147081,TX,ASY,ASY,5/4/07,3,2,2007
147081,TX,SY,ASY,4/29/07,5,3,2007
147081,TX,ASY,ASY,5/3/07,2,2,2007
147081,TX,ASY,SY,5/6/07,2,0,2007
147081,TX,ASY,ASY,4/30/07,6,6,2007
147081,TX,SY,ASY,5/12/07,6,5,2007
94210,TX,ASY,ASY,4/26/07,6,4,2007
94210,TX,ASY,ASY,5/6/07,7,7,2007
94210,TX,ASY,ASY,5/8/07,6,5,2007
94210,TX,ASY,ASY,4/28/07,6,5,2007
94210,TX,ASY,ASY,5/9/07,6,5,2007
94210,TX,ASY,ASY,5/12/07,5,4,2007
94210,TX,ASY,ASY,4/25/07,4,4,2007
94210,TX,ASY,ASY,5/12/07,5,5,2007
94210,TX,ASY,SY,4/29/07,6,4,2007
94210,TX,ASY,ASY,5/1/07,6,6,2007
94210,TX,ASY,ASY,5/4/07,6,3,2007
94210,TX,ASY,ASY,4/28-4/29,4,4,2007
94210,TX,ASY,ASY,5/19/07,5,5,2007
94210,TX,ASY,ASY,4/24/07,7,6,2007
94210,TX,ASY,ASY,5/3/07,5,4,2007
94210,TX,ASY,ASY,4/27/07,6,6,2007
94210,TX,ASY,ASY,4/27/07,6,6,2007
94210,TX,ASY,ASY,4/25/07,7,7,2007
94210,TX,ASY,ASY,4/28/07,7,7,2007
94210,TX,ASY,ASY,4/25/07,6,4,2007
94210,TX,ASY,ASY,5/3-5/4,4,4,2007
94210,TX,ASY,ASY,4/27/07,6,5,2007
94210,TX,SY,ASY,5/4/07,5,3,2007
94210,TX,ASY,ASY,5/3/07,5,0,2007
94210,TX,SY,SY,5/5/07,5,5,2007
94210,TX,ASY,ASY,4/29/07,6,6,2007
94210,TX,SY,ASY,5/11/07,2,0,2007
94210,TX,SY,ASY,5/15/07,5,4,2007
94210,TX,ASY,ASY,5/3/07,6,6,2007
94210,TX,SY,ASY,5/3-5/4,4,3,2007
94210,TX,ASY,ASY,5/12/07,6,4,2007
117150,TX,ASY,ASY,5/11/07,5,5,2007
117150,TX,ASY,SY,5/6/07,5,5,2007
117150,TX,SY,SY,5/6/07,5,4,2007
117150,TX,ASY,ASY,5/11/07,6,6,2007
117150,TX,ASY,SY,5/10/07,6,6,2007
117150,TX,SY,SY,5/1/07,5,5,2007
117150,TX,ASY,ASY,5/10/07,7,6,2007
83533,TX,,,4/18/07,7,4,2007
83533,TX,,ASY,4/21-4/24,6,4,2007
83533,TX,,,4/20/07,4,4,2007
83533,TX,,,4/21-4/24,6,5,2007
83533,TX,,,4/25/07,5,0,2007
83533,TX,,,5/13-5/16,5,3,2007
83533,TX,,,4/17/07,5,5,2007
83533,TX,,,4/20/07,7,7,2007
83533,TX,,,5/24-4/24,6,4,2007
83533,TX,,,4/8-4/10,5,4,2007
83533,TX,,,4/21-4/25,5,4,2007
83533,TX,,,4/20/07,4,4,2007
83533,TX,,,4/21-4/25,5,5,2007
83533,TX,,,4/19/07,5,5,2007
83533,TX,,,4/8-4/10,5,3,2007
83533,TX,,,4/8-4/10,5,5,2007
83533,TX,,,6/6/07,5,4,2007
83533,TX,,,4/27/07,6,5,2007
83533,TX,,,4/3/07,5,0,2007
83533,TX,,,5/10/07,7,4,2007
83533,TX,,,4/4/07,6,6,2007
83533,TX,,,5/4/07,5,5,2007
83533,TX,,,4/15-4/16,5,5,2007
110727,TX,ASY,ASY,4/30/07,6,5,2007
110727,TX,ASY,ASY,5/5/07,6,4,2007
110727,TX,ASY,,4/30/07,6,0,2007
110727,TX,ASY,,5/3/07,6,6,2007
110727,TX,SY,SY,5/2/07,6,6,2007
110727,TX,ASY,ASY,5/1/07,6,5,2007
110727,TX,SY,SY,5/9/07,4,3,2007
110727,TX,,,5/10/07,5,5,2007
110727,TX,SY,SY,6/4/07,5,5,2007
110727,TX,ASY,ASY,5/5/07,6,6,2007
110727,TX,SY,SY,5/6/07,5,5,2007
110727,TX,ASY,,5/4/07,7,6,2007
110727,TX,ASY,ASY,4/27/07,6,5,2007
110727,TX,ASY,ASY,4/27/07,6,6,2007
