CITY,DATE,AGE,YEAR
"Decatur, AL",2/24/21,Adult,2021
"Livingston, AL",2/24/21,Adult,2021
"Rainsville, AL",2/23/21,Adult,2021
"Clanton, AL",2/23/21,Adult,2021
"blountsville alabama, AL",2/21/21,Adult,2021
"Cherokee, AL",2/21/21,Adult,2021
"Athens, AL",2/21/21,Adult,2021
"Guntersville, AL",2/20/21,Adult,2021
"Moundville, AL",2/20/21,Adult,2021
"Rainsville, AL",2/19/21,Adult,2021
"Huntsville, AL",2/17/21,Adult,2021
"Dauphin Island, AL",2/16/21,Adult,2021
"Leroy, AL",2/12/21,Adult,2021
"Alpine, AL",2/12/21,Adult,2021
"Albertville, AL",2/10/21,Adult,2021
"Wetumpka, AL",2/10/21,Adult,2021
"LEVEL PLAINS, AL",2/10/21,Adult,2021
"Dozier, AL",2/10/21,Adult,2021
"Montevallo, AL",2/9/21,Adult,2021
"Al., AL",2/9/21,Adult,2021
"semmes, AL",2/9/21,Adult,2021
"Grand Bay, AL",2/9/21,Adult,2021
"Gallion, AL",2/8/21,Adult,2021
"Dothan, AL",2/8/21,Adult,2021
"Northport, AL",2/8/21,Adult,2021
"Wetumpka, AL",2/7/21,Adult,2021
"Greensboro, AL",2/7/21,Adult,2021
"Haleburg, AL",2/6/21,Adult,2021
"Newbern, AL",2/6/21,Adult,2021
"Grove Hill, AL",2/5/21,Adult,2021
"Northport, AL",2/4/21,Adult,2021
"Montgomery, AL",2/3/21,Adult,2021
"Marion, AL",2/2/21,Adult,2021
"Jones, AL",2/1/21,Adult,2021
"Chatom, AL",2/1/21,Adult,2021
"Mobile, AL",1/31/21,Adult,2021
"Hurtsboro, AL, AL",1/31/21,Adult,2021
"Sterrett, AL",1/31/21,Adult,2021
"VALLEY GRANDE, AL",1/30/21,Adult,2021
"Atmore, AL",1/30/21,Adult,2021
"Ashford, AL",1/29/21,Adult,2021
"Coden, AL",1/29/21,Adult,2021
"Atmore, AL",1/29/21,Adult,2021
"FOLEY, AL",1/28/21,Adult,2021
"Gulf Shores, AL",1/28/21,Adult,2021
"Holtville, AL",1/28/21,Adult,2021
"Wetumpka, AL",1/27/21,Adult,2021
"Grand Bay, AL",1/27/21,Adult,2021
"Robertsdale, AL",1/25/21,Adult,2021
"Prattville, AL",1/25/21,Adult,2021
